timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3,epoch_s,gnb,phase,handover_phase,prb_util_pct,dl_mod_label,ul_mod_label
2026-08-18T10:11:21.154086,1685,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047881.154086,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:21.253220,1688,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,202,,,,,,,,,,,,1787047881.253220,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:21.253308,1688,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047881.253308,gnb1,ramp,pre,,,
2026-08-18T10:11:21.280990,1689,0x46,PDSCH,50,7500,4587,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047881.280990,gnb1,ramp,pre,100.0,64QAM,
2026-08-18T10:11:21.313146,1690,0x46,PDSCH,33,4950,2481,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047881.313146,gnb1,ramp,pre,66.0,64QAM,
2026-08-18T10:11:21.627146,1699,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787047881.627146,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:11:21.946068,1708,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,198,,,,,,,,,,,,1787047881.946068,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:21.946119,1708,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047881.946119,gnb1,ramp,pre,,,
2026-08-18T10:11:21.974101,1709,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047881.974101,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:23.378438,1749,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787047883.378438,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:11:24.000264,1768,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,305,,,,,,,,,,,,1787047884.000264,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:24.000365,1768,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047884.000365,gnb1,ramp,pre,,,
2026-08-18T10:11:27.169336,1868,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,205,,,,,,,,,,,,1787047887.169336,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:27.169390,1868,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047887.169390,gnb1,ramp,pre,,,
2026-08-18T10:11:27.192328,1869,0x46,PDSCH,6,900,269,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047887.192328,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:27.780693,1888,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,195,,,,,,,,,,,,1787047887.780693,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:27.780705,1888,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047887.780705,gnb1,ramp,pre,,,
2026-08-18T10:11:27.800057,1889,0x46,PDSCH,3,450,217,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047887.800057,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:28.377891,1908,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,197,,,,,,,,,,,,1787047888.377891,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:28.377966,1908,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047888.377966,gnb1,ramp,pre,,,
2026-08-18T10:11:28.415362,1909,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047888.415362,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:28.449701,1910,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047888.449701,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:28.731988,1919,0x46,PDSCH,3,450,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787047888.731988,gnb1,ramp,pre,6.0,QPSK,
2026-08-18T10:11:29.062135,1928,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,215,,,,,,,,,,,,1787047889.062135,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:29.062234,1928,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047889.062234,gnb1,ramp,pre,,,
2026-08-18T10:11:29.096556,1929,0x46,PDSCH,3,450,217,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047889.096556,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:29.721262,1948,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,199,,,,,,,,,,,,1787047889.721262,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:29.721303,1948,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047889.721303,gnb1,ramp,pre,,,
2026-08-18T10:11:29.753595,1949,0x46,PDSCH,6,900,269,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047889.753595,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:30.336825,1968,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,195,,,,,,,,,,,,1787047890.336825,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:30.336906,1968,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047890.336906,gnb1,ramp,pre,,,
2026-08-18T10:11:30.368228,1969,0x46,PDSCH,3,450,217,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047890.368228,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:31.022725,1988,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,0.0,198,,,,,,,,,,,,1787047891.022725,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:31.022743,1988,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047891.022743,gnb1,ramp,pre,,,
2026-08-18T10:11:31.065458,1989,0x46,PDSCH,3,450,161,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047891.065458,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:31.680922,2008,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.9,0.0,0.0,263,,,,,,,,,,,,1787047891.680922,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:31.975285,2017,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,1289,,,,,,,,,,,,1787047891.975285,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:31.976339,2018,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,1247,,,,,,,,,,,,1787047891.976339,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.008017,2019,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,1321,,,,,,,,,,,,1787047892.008017,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.008440,2019,0x46,PDSCH,6,900,269,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.008440,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:32.072053,2020,0x46,PDSCH,6,900,437,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.072053,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:32.072614,2021,0x46,PUSCH,,,,,,10,45,5184,2385,4,0,OK,108.2,136.9,0.0,0.0,741,,,,,,,,,,,,1787047892.072614,gnb1,ramp,pre,90.0,,16QAM
2026-08-18T10:11:32.117120,2022,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,782,,,,,,,,,,,,1787047892.117120,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.117156,2022,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047892.117156,gnb1,ramp,pre,,,
2026-08-18T10:11:32.117468,2022,0x46,PDSCH,3,450,173,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.117468,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:32.180453,2023,0x46,PDSCH,6,900,241,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.180453,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:32.235496,2025,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,861,,,,,,,,,,,,1787047892.235496,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.235502,2025,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047892.235502,gnb1,ramp,pre,,,
2026-08-18T10:11:32.236651,2026,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,891,,,,,,,,,,,,1787047892.236651,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.236749,2026,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047892.236749,gnb1,ramp,pre,,,
2026-08-18T10:11:32.272617,2027,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047892.272617,gnb1,ramp,pre,,,
2026-08-18T10:11:32.340614,2028,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1787047892.340614,gnb1,ramp,pre,,,
2026-08-18T10:11:32.341561,2029,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,934,,,,,,,,,,,,1787047892.341561,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.361433,2030,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.361433,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:32.453340,2031,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.453340,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:32.665559,2038,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047892.665559,gnb1,ramp,pre,,,
2026-08-18T10:11:32.697648,2040,0x46,PDSCH,3,450,233,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.697648,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:32.789303,2042,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,860,,,,,,,,,,,,1787047892.789303,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.789564,2042,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.789564,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:32.831300,2043,0x46,PUSCH,,,,,,2,10,1296,517,4,0,OK,111.4,142.8,0.0,-0.0,245,,,,,,,,,,,,1787047892.831300,gnb1,ramp,pre,20.0,,16QAM
2026-08-18T10:11:32.831657,2043,0x46,PDSCH,3,450,173,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.831657,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:32.904909,2044,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047892.904909,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:32.973340,2046,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,962,,,,,,,,,,,,1787047892.973340,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:32.974322,2047,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,914,,,,,,,,,,,,1787047892.974322,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.014469,2048,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.014469,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.088116,2049,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,892,,,,,,,,,,,,1787047893.088116,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.088430,2049,0x46,PDSCH,3,450,161,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.088430,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.126495,2051,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.126495,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.222155,2054,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,1075,,,,,,,,,,,,1787047893.222155,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.222494,2054,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.222494,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:33.223004,2055,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,870,,,,,,,,,,,,1787047893.223004,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.252438,2056,0x46,PDSCH,6,900,117,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.252438,gnb1,ramp,pre,12.0,QPSK,
2026-08-18T10:11:33.333248,2057,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.333248,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.333865,2058,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,845,,,,,,,,,,,,1787047893.333865,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.333925,2058,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,54,1787047893.333925,gnb1,ramp,pre,,,
2026-08-18T10:11:33.366741,2059,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.366741,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.431575,2060,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.431575,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.431595,2061,0x46,PUSCH,,,,,,2,2,144,47,4,0,OK,117.7,152.3,0.0,-0.0,182,,,,,,,,,,,,1787047893.431595,gnb1,ramp,pre,4.0,,16QAM
2026-08-18T10:11:33.466672,2062,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.466672,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.530869,2063,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,909,,,,,,,,,,,,1787047893.530869,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.531217,2063,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.531217,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.571587,2065,0x46,PDSCH,6,900,325,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.571587,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:33.628159,2066,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,804,,,,,,,,,,,,1787047893.628159,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.628561,2066,0x46,PDSCH,6,900,117,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.628561,gnb1,ramp,pre,12.0,QPSK,
2026-08-18T10:11:33.668079,2068,0x46,PDSCH,3,450,233,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.668079,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.747958,2069,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,823,,,,,,,,,,,,1787047893.747958,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.748296,2069,0x46,PDSCH,3,450,173,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.748296,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:33.772326,2071,0x46,PDSCH,6,900,241,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.772326,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:33.838998,2072,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,824,,,,,,,,,,,,1787047893.838998,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.839383,2072,0x46,PDSCH,6,900,293,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.839383,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:33.840580,2073,0x46,PDSCH,6,900,293,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.840580,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:33.886798,2074,0x46,PDSCH,9,1350,517,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.886798,gnb1,ramp,pre,18.0,64QAM,
2026-08-18T10:11:33.959154,2075,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,761,,,,,,,,,,,,1787047893.959154,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:33.959601,2075,0x46,PDSCH,9,1350,645,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.959601,gnb1,ramp,pre,18.0,64QAM,
2026-08-18T10:11:33.978225,2077,0x46,PDSCH,6,900,293,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047893.978225,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:34.053464,2078,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,870,,,,,,,,,,,,1787047894.053464,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.053715,2078,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.053715,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.089496,2080,0x46,PDSCH,3,450,233,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.089496,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.138696,2082,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.138696,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.182760,2083,0x46,PDSCH,6,900,325,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.182760,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:34.251399,2084,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,1055,,,,,,,,,,,,1787047894.251399,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.251735,2084,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.251735,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.291535,2086,0x46,PDSCH,9,1350,253,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.291535,gnb1,ramp,pre,18.0,16QAM,
2026-08-18T10:11:34.365177,2087,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,1045,,,,,,,,,,,,1787047894.365177,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.365494,2087,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.365494,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.365978,2088,0x46,PHR,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,1787047894.365978,gnb1,ramp,pre,,,
2026-08-18T10:11:34.397563,2089,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,1045,,,,,,,,,,,,1787047894.397563,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.397996,2089,0x46,PDSCH,6,900,293,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.397996,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:34.484942,2090,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.484942,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.511960,2092,0x46,PDSCH,3,450,173,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.511960,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.568376,2093,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,871,,,,,,,,,,,,1787047894.568376,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.568688,2093,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.568688,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.646992,2096,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,883,,,,,,,,,,,,1787047894.646992,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.647271,2096,0x46,PDSCH,9,1350,253,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.647271,gnb1,ramp,pre,18.0,16QAM,
2026-08-18T10:11:34.671384,2097,0x46,PDSCH,6,900,325,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.671384,gnb1,ramp,pre,12.0,64QAM,
2026-08-18T10:11:34.728996,2098,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.728996,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:34.729264,2099,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,899,,,,,,,,,,,,1787047894.729264,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.855533,2102,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,914,,,,,,,,,,,,1787047894.855533,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.855745,2102,0x46,PDSCH,3,450,233,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.855745,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.895109,2103,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,945,,,,,,,,,,,,1787047894.895109,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:34.895418,2103,0x46,PDSCH,3,450,173,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.895418,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:34.969131,2104,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047894.969131,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.008489,2106,0x46,PDSCH,9,1350,253,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.008489,gnb1,ramp,pre,18.0,16QAM,
2026-08-18T10:11:35.067821,2107,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,1077,,,,,,,,,,,,1787047895.067821,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.068100,2107,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.068100,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.068697,2108,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,916,,,,,,,,,,,,1787047895.068697,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.068731,2108,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,55,1787047895.068731,gnb1,ramp,pre,,,
2026-08-18T10:11:35.087393,2109,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,995,,,,,,,,,,,,1787047895.087393,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.087702,2109,0x46,PDSCH,3,450,173,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.087702,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.165042,2110,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.165042,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.194335,2112,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.194335,gnb1,ramp,pre,6.0,16QAM,
2026-08-18T10:11:35.278666,2113,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,1045,,,,,,,,,,,,1787047895.278666,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.279072,2113,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.279072,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.304622,2115,0x46,PDSCH,3,450,217,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.304622,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.387584,2116,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,-0.0,990,,,,,,,,,,,,1787047895.387584,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.387884,2116,0x46,PDSCH,6,900,117,2,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.387884,gnb1,ramp,pre,12.0,QPSK,
2026-08-18T10:11:35.458593,2118,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.458593,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.459354,2119,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,920,,,,,,,,,,,,1787047895.459354,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.502776,2120,0x46,PDSCH,3,450,121,6,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.502776,gnb1,ramp,pre,6.0,64QAM,
2026-08-18T10:11:35.580650,2122,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,926,,,,,,,,,,,,1787047895.580650,gnb1,ramp,pre,92.0,,16QAM
2026-08-18T10:11:35.580887,2122,0x46,PDSCH,3,450,63,4,0,,,,,,,,,,,,,,,,,,,,,,,,1787047895.580887,gnb1,ramp,pre,6.0,16QAM,
