timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3,epoch_s,gnb,phase,handover_phase,prb_util_pct,dl_mod_label,ul_mod_label
2026-08-18T10:08:32.454350,6860,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047712.454350,gnb1,ramp,pre,,,
2026-08-18T10:08:33.044986,6880,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,-inf,"0.000,",,,,,,,,,1787047713.044986,gnb1,ramp,pre,,,
2026-08-18T10:08:34.281660,6920,0x46,PUCCH,,,,,,,,,,,,,,,,,,1,111.8,"1.000,",,,,,,,,,1787047714.281660,gnb1,ramp,pre,,,
2026-08-18T10:08:35.471322,6957,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.7,"1.000,",,,1,,,,,,1787047715.471322,gnb1,ramp,pre,,,
2026-08-18T10:08:36.119251,6978,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047716.119251,gnb1,ramp,pre,,,
2026-08-18T10:08:37.316867,7017,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047717.316867,gnb1,ramp,pre,,,
2026-08-18T10:08:38.034957,7039,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047718.034957,gnb1,ramp,pre,,,
2026-08-18T10:08:39.212289,7078,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047719.212289,gnb1,ramp,pre,,,
2026-08-18T10:08:40.002039,7103,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047720.002039,gnb1,ramp,pre,,,
2026-08-18T10:08:41.020726,7136,0x46,PUCCH,,,,,,,,,,,,,,,,,,1a,111.8,"1.000,",,,1,,,,,,1787047721.020726,gnb1,ramp,pre,,,
