timestamp,tti,rnti,event_type,pdsch_nof_prb,pdsch_nof_re,pdsch_tbs,pdsch_mod,pdsch_rv,pusch_rb_start,pusch_rb_len,pusch_nof_re,pusch_tbs,pusch_mod,pusch_rv,pusch_crc,pusch_snr_db,pusch_epre_dbfs,pusch_ta_us,pusch_cfo_hz,pusch_proc_us,pucch_format,pucch_snr_db,pucch_corr,pucch_sr,pucch_cqi,pucch_ack,phr_db,bsr_lc0,bsr_lc1,bsr_lc2,bsr_lc3
2026-08-18T10:37:39.434355,245,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.488745,246,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.544289,247,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.590976,248,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.630271,249,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.8,0.0,0.0,373,,,,,,,,,,,
2026-08-18T10:37:39.630369,249,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.673835,250,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.710158,251,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.748876,252,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.788982,253,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.817448,254,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.849454,255,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.894817,256,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:39.963253,257,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.008540,258,0x46,BSR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,63
2026-08-18T10:37:40.008572,258,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.090114,260,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.169196,262,0x46,PDSCH,3,450,185,6,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.198049,263,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.227943,264,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.263442,265,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.305717,266,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.345389,267,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,-0.0,372,,,,,,,,,,,
2026-08-18T10:37:40.345491,267,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.400503,268,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.447975,269,0x46,PUSCH,,,,,,2,46,6480,2865,4,0,OK,109.0,135.9,0.0,0.0,372,,,,,,,,,,,
2026-08-18T10:37:40.448072,269,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.481344,270,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.513241,271,0x46,PDSCH,3,450,185,6,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.548372,272,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.586484,273,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.616911,274,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.648014,275,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.681173,276,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.712967,277,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.772541,278,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:37:40.808178,279,0x46,PDSCH,3,450,93,4,0,,,,,,,,,,,,,,,,,,,,,,,
