timestamp,epoch_s,phase,ue_count_label,cpu_pct_proc,cpu_user_pct,cpu_sys_pct,cpu_iowait_pct,cpu_freq_mhz,irq_rate,ctxt_rate,mem_used_mb,mem_free_mb,mem_cache_mb,mem_total_mb,load1,load5,load15,temp_c,rapl_pkg0_w,rapl_dram_w,ipc,active_slots,nof_ue_total,dl_brate_mbps,ul_brate_mbps,system_load_avg,proc_rss_mb,proc_vmem_mb,sys_mem_pct,ran_cpu_avg_pct,ran_cpu_max_pct,dl_mcs_avg,ul_mcs_avg,dl_cqi_avg,ul_snr_avg,dl_tbs_avg,ul_tbs_avg,dl_prb_avg,ul_prb_avg,dl_bler,ul_bler,ul_phr_avg,bsr_avg,dl_latency_ms_avg,ul_latency_ms_avg,dl_total_bytes,ul_total_bytes
2026-09-07T18:19:37Z,1788805177,baseline,0,0.0,0.0,0.0,0.0,1199,143,129,1747,61362,1187,64296,3.98,8.29,10.94,62.0,1.19,0.27,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:40Z,1788805180,baseline,0,0.0,0.0,0.0,0.0,1199,755,469,1747,61362,1187,64296,3.98,8.29,10.94,63.0,1.15,0.31,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:43Z,1788805183,baseline,0,0.1,0.0,0.0,0.0,1199,777,654,1746,61363,1187,64296,3.66,8.15,10.88,62.0,0.74,0.26,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:46Z,1788805186,baseline,0,0.0,0.0,0.0,0.0,1199,533,478,1745,61364,1187,64296,3.66,8.15,10.88,62.0,0.7,0.23,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:49Z,1788805189,baseline,0,0.0,0.0,0.0,0.0,1199,481,439,1745,61364,1187,64296,3.37,8.01,10.82,62.0,1.01,0.26,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:52Z,1788805192,baseline,0,0.0,0.0,0.0,0.0,1199,644,393,1744,61365,1187,64296,3.1,7.88,10.76,63.0,1.18,0.31,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:55Z,1788805195,baseline,0,0.1,0.1,0.1,0.0,1380,1351,1093,1743,61366,1187,64296,3.1,7.88,10.76,62.0,15.5,1.94,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:19:58Z,1788805198,baseline,0,4.2,2.6,1.6,0.0,1373,94184,179021,4383,58726,1187,64296,3.09,7.8,10.72,63.0,21.67,1.92,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:01Z,1788805201,baseline,0,6.2,4.0,2.2,0.0,1466,271954,526051,6905,56204,1187,64296,3.09,7.8,10.72,64.0,15.92,1.85,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:04Z,1788805204,baseline,0,7.2,4.3,2.9,0.0,1445,456242,877946,9752,53357,1187,64296,3.08,7.72,10.68,64.0,21.42,2.08,,0,0,0,0,0,0,0,0,,,3.444,,,88.457,,477.0,,13.0,0.0,0.0,30.0,0.0,,,,
2026-09-07T18:20:07Z,1788805207,baseline,0,9.7,5.1,4.2,0.0,1417,659533,1259242,12532,50577,1187,64296,3.24,7.67,10.65,63.0,21.94,1.87,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:10Z,1788805210,baseline,0,11.4,6.4,4.7,0.0,1551,800854,1598294,15025,48084,1187,64296,3.24,7.67,10.65,65.0,22.99,1.8,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:13Z,1788805213,baseline,0,12.8,6.5,5.8,0.0,1411,923251,1924629,17953,45155,1188,64296,3.38,7.63,10.61,64.0,22.64,2.14,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:16Z,1788805216,baseline,0,13.6,6.9,6.3,0.0,1345,1028598,2248552,20599,42509,1188,64296,3.38,7.63,10.61,64.0,17.72,1.97,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:19Z,1788805219,baseline,0,17.2,8.6,8.1,0.0,1402,1128275,2559042,23158,39950,1188,64296,3.75,7.64,10.6,65.0,21.38,2.0,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:22Z,1788805222,baseline,0,17.9,8.6,8.8,0.0,1397,1236198,2891857,25981,37127,1188,64296,3.93,7.61,10.58,66.0,23.3,2.33,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:25Z,1788805225,baseline,0,20.3,10.0,9.8,0.0,1357,1336815,3199044,28587,34521,1188,64296,3.93,7.61,10.58,65.0,19.29,2.4,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:28Z,1788805228,baseline,0,22.6,10.6,11.4,0.0,1339,1441901,3506006,31392,31716,1188,64296,4.42,7.65,10.57,66.0,19.24,2.38,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:31Z,1788805231,baseline,0,25.8,12.0,13.2,0.0,1333,1557186,3787831,33917,29194,1185,64296,4.42,7.65,10.57,66.0,21.48,2.32,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:34Z,1788805234,baseline,0,28.6,13.7,14.2,0.0,1299,1671058,4106631,36658,26456,1182,64296,5.02,7.72,10.58,65.0,20.44,2.15,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:37Z,1788805237,attach_accumulation,9,30.5,14.1,15.6,0.0,1361,1783752,4371986,39055,24061,1180,64296,5.5,7.78,10.58,65.0,17.77,1.95,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:40Z,1788805240,attach_accumulation,9,23.7,9.1,13.8,0.0,1199,1807735,4437502,39185,23931,1180,64296,5.5,7.78,10.58,65.0,16.82,1.88,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:43Z,1788805243,attach_accumulation,9,25.8,9.7,15.1,0.0,1233,1823868,4409446,39251,23865,1180,64296,5.78,7.8,10.57,66.0,18.54,1.9,,0,0,0,0,0,0,0,0,,,3.529,,,88.459,,477.0,,13.0,0.0,0.0,30.0,0.0,,,,
2026-09-07T18:20:46Z,1788805246,attach_accumulation,9,26.9,10.2,15.2,0.0,1229,1887556,4429807,39253,23863,1180,64296,5.78,7.8,10.57,65.0,17.26,2.0,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:49Z,1788805249,attach_accumulation,9,27.3,10.1,15.7,0.0,1280,1881260,4424055,39243,23873,1180,64296,6.2,7.85,10.58,65.0,18.03,1.94,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:52Z,1788805252,attach_accumulation,9,27.9,10.8,15.7,0.0,1205,1881330,4407944,39245,23871,1180,64296,6.51,7.89,10.57,66.0,17.34,1.94,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:55Z,1788805255,attach_accumulation,9,27.7,10.4,15.8,0.0,1205,1875727,4414581,39243,23873,1180,64296,6.51,7.89,10.57,67.0,17.37,1.98,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:20:58Z,1788805258,attach_accumulation,9,27.4,10.4,15.6,0.0,1252,1881670,4425553,39245,23871,1180,64296,6.87,7.94,10.58,65.0,17.47,1.98,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:01Z,1788805261,attach_accumulation,9,27.4,10.3,15.8,0.0,1202,1873622,4422890,39247,23869,1180,64296,6.87,7.94,10.58,66.0,17.32,1.95,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:04Z,1788805264,attach_accumulation,9,28.6,10.8,16.5,0.0,1241,1874697,4400792,39239,23877,1180,64296,6.64,7.87,10.54,66.0,17.67,1.9,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:07Z,1788805267,attach_accumulation,9,28.6,10.4,16.6,0.0,1214,1883278,4400463,39244,23872,1180,64296,6.75,7.87,10.53,66.0,17.52,1.88,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:10Z,1788805270,attach_accumulation,9,27.4,10.5,15.3,0.0,1218,1876213,4412523,39242,23874,1180,64296,6.75,7.87,10.53,66.0,17.5,1.92,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:13Z,1788805273,attach_accumulation,9,27.7,10.4,15.9,0.0,1253,1872137,4405112,39241,23875,1180,64296,6.53,7.81,10.49,66.0,17.72,1.93,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:16Z,1788805276,attach_accumulation,9,28.0,10.6,15.8,0.0,1205,1878253,4412639,39246,23870,1180,64296,6.53,7.81,10.49,66.0,17.71,1.9,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:19Z,1788805279,attach_accumulation,9,28.9,10.7,16.6,0.0,1242,1881358,4407322,39246,23869,1181,64296,6.4,7.76,10.46,67.0,17.82,1.89,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:22Z,1788805282,attach_accumulation,9,27.3,10.2,15.7,0.0,1316,1872773,4421259,39249,23866,1181,64296,6.53,7.77,10.45,66.0,18.08,1.93,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:25Z,1788805285,attach_accumulation,9,27.2,10.3,15.6,0.0,1255,1893588,4420783,39250,23865,1181,64296,6.53,7.77,10.45,66.0,17.99,1.91,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:28Z,1788805288,attach_accumulation,9,27.9,10.5,16.1,0.0,1211,1883990,4409273,39251,23864,1181,64296,6.81,7.8,10.44,66.0,18.04,1.98,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:31Z,1788805291,attach_accumulation,9,29.3,11.1,16.6,0.0,1205,1882227,4395981,39248,23867,1181,64296,6.81,7.8,10.44,66.0,17.69,1.96,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:34Z,1788805294,attach_accumulation,9,27.5,10.2,16.0,0.0,1205,1876078,4411976,39247,23868,1181,64296,6.98,7.82,10.44,66.0,17.41,1.95,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:37Z,1788805297,attach_accumulation,9,27.8,10.4,16.1,0.0,1208,1870495,4417282,39246,23869,1181,64296,6.83,7.78,10.41,67.0,18.28,1.93,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:40Z,1788805300,attach_accumulation,9,27.6,11.0,15.3,0.0,1199,1875169,4430212,39255,23860,1181,64296,6.83,7.78,10.41,65.0,17.97,1.93,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:43Z,1788805303,attach_accumulation,9,27.7,10.9,15.5,0.0,1208,1872226,4421817,39248,23867,1181,64296,7.0,7.8,10.4,66.0,17.48,1.91,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:46Z,1788805306,attach_accumulation,9,27.1,10.4,15.3,0.0,1246,1872333,4415978,39248,23867,1181,64296,7.0,7.8,10.4,67.0,17.17,1.94,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:49Z,1788805309,attach_accumulation,9,27.1,10.4,15.4,0.0,1203,1871297,4426980,39250,23865,1181,64296,7.4,7.87,10.41,66.0,17.11,1.89,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:52Z,1788805312,attach_accumulation,9,27.9,10.8,15.7,0.0,1242,1875100,4415047,39246,23869,1181,64296,7.85,7.95,10.42,65.0,17.54,1.95,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:55Z,1788805315,attach_accumulation,9,30.7,11.5,17.9,0.0,1217,1885061,4391504,39287,23828,1181,64296,7.85,7.95,10.42,65.0,17.48,1.98,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:21:58Z,1788805318,attach_accumulation,9,32.4,12.0,19.0,0.0,1267,1880453,4394380,39293,23822,1181,64296,7.7,7.92,10.4,66.0,17.56,1.98,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:01Z,1788805321,attach_accumulation,10,30.6,11.9,17.2,0.0,1205,1877522,4400300,39282,23833,1181,64296,7.7,7.92,10.4,65.0,16.93,1.91,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:04Z,1788805324,attach_accumulation,10,27.5,10.5,15.7,0.0,1224,1875502,4416512,39286,23829,1181,64296,7.89,7.95,10.4,66.0,17.06,1.92,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:07Z,1788805327,attach_accumulation,10,27.6,10.4,15.7,0.0,1214,1876636,4429500,39283,23832,1181,64296,8.29,8.04,10.41,65.0,17.5,1.97,,0,0,0,0,0,0,0,0,,,2.778,,,65.554,,427.0,,18.0,0.0,0.0,30.0,0.0,,,,
2026-09-07T18:22:10Z,1788805330,attach_accumulation,10,52.7,7.9,43.6,0.0,2322,1386736,3201702,39312,23803,1181,64296,8.29,8.04,10.41,65.0,35.28,2.29,,0,0,0,0,0,0,0,0,,,3.857,,,111.35,,517.0,,9.0,0.0,0.0,30.0,0.0,,,,
2026-09-07T18:22:13Z,1788805333,attach_accumulation,10,59.0,0.5,58.5,0.0,1332,18782,6140,1770,61346,1180,64296,8.03,7.99,10.38,66.0,2.66,0.64,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:16Z,1788805336,attach_accumulation,10,1.2,0.6,0.6,0.0,1200,3748,4395,1762,61354,1180,64296,8.03,7.99,10.38,65.0,1.01,0.28,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:19Z,1788805339,attach_accumulation,10,0.0,0.0,0.0,0.0,1199,767,502,1760,61356,1180,64296,7.39,7.86,10.33,65.0,0.8,0.22,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:22Z,1788805342,attach_accumulation,10,0.0,0.0,0.0,0.0,1199,601,427,1760,61356,1180,64296,7.39,7.86,10.33,65.0,1.24,0.31,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:25Z,1788805345,attach_accumulation,10,0.0,0.0,0.0,0.0,1199,823,463,1759,61357,1180,64296,6.8,7.72,10.27,63.0,0.89,0.26,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:28Z,1788805348,attach_accumulation,10,0.1,0.1,0.0,0.0,1433,1316,1025,1760,61356,1180,64296,6.25,7.6,10.21,64.0,14.78,1.64,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:31Z,1788805351,attach_accumulation,10,4.4,2.8,1.6,0.0,1403,99699,190155,4467,58649,1180,64296,6.25,7.6,10.21,66.0,16.03,1.46,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:34Z,1788805354,attach_accumulation,10,6.0,4.0,2.0,0.0,1410,276184,534300,7050,56066,1180,64296,5.91,7.5,10.17,65.0,18.13,2.1,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:37Z,1788805357,attach_accumulation,10,6.3,3.7,2.6,0.0,1465,452125,881400,9775,53341,1180,64296,5.91,7.5,10.17,66.0,23.3,1.69,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:40Z,1788805360,attach_accumulation,10,7.9,4.4,3.5,0.0,1378,621622,1218211,12629,50487,1180,64296,5.76,7.44,10.14,65.0,18.46,1.95,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:43Z,1788805363,attach_accumulation,10,8.6,4.7,4.0,0.0,1423,768254,1553033,15197,47919,1180,64296,5.54,7.37,10.1,66.0,20.15,2.15,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:46Z,1788805366,attach_accumulation,10,10.4,5.1,5.3,0.0,1495,893912,1881246,17925,45191,1180,64296,5.54,7.37,10.1,65.0,18.08,1.5,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:49Z,1788805369,attach_accumulation,10,11.2,5.4,5.8,0.0,1302,999297,2209975,20581,42535,1180,64296,5.49,7.33,10.07,65.0,19.18,1.79,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:52Z,1788805372,attach_accumulation,10,14.3,7.2,7.0,0.0,1398,1108236,2536597,23346,39770,1180,64296,5.49,7.33,10.07,66.0,17.33,1.71,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:55Z,1788805375,attach_accumulation,10,14.4,6.5,7.9,0.0,1305,1202583,2863043,26049,37067,1180,64296,5.53,7.31,10.05,66.0,17.65,2.01,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:22:58Z,1788805378,attach_accumulation,10,17.7,8.3,9.3,0.0,1242,1299529,3166198,28567,34549,1180,64296,6.13,7.4,10.06,65.0,18.93,2.03,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:01Z,1788805381,attach_accumulation,10,22.0,10.8,11.1,0.0,1299,1391467,3465278,31245,31871,1180,64296,6.13,7.4,10.06,66.0,17.95,1.95,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:04Z,1788805384,attach_accumulation,10,24.0,11.4,12.6,0.0,1261,1486874,3769659,34102,29014,1180,64296,6.28,7.41,10.05,64.0,19.28,1.81,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:07Z,1788805387,attach_accumulation,10,24.5,11.6,12.8,0.0,1342,1597659,4082318,36706,26410,1180,64296,6.28,7.41,10.05,65.0,22.57,2.28,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:10Z,1788805390,attach_accumulation,10,24.3,11.0,13.2,0.0,1227,1702289,4386761,38952,24164,1180,64296,7.06,7.56,10.09,66.0,16.65,1.68,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:13Z,1788805393,attach_accumulation,10,20.9,7.9,12.9,0.0,1199,1717837,4407498,39130,23986,1180,64296,6.81,7.5,10.05,66.0,16.65,1.69,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:16Z,1788805396,attach_accumulation,10,19.2,6.8,12.4,0.0,1199,1717385,4405106,39130,23986,1180,64296,6.81,7.5,10.05,65.0,17.04,1.7,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:19Z,1788805399,attach_accumulation,10,19.7,7.3,12.3,0.0,1199,1717918,4398121,39130,23986,1180,64296,6.91,7.51,10.04,66.0,16.54,1.68,,0,0,0,0,0,0,0,0,,,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:22Z,1788805402,attach_accumulation,10,19.3,7.1,12.1,0.0,1199,1714033,4404834,39130,23986,1180,64296,6.91,7.51,10.04,66.0,16.42,1.69,,2,0,0.0,0.0,0.515,1580.0,2731.8,61.0,35.6,38.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:25Z,1788805405,attach_accumulation,10,19.8,7.1,12.7,0.0,1199,1715378,4406373,39134,23982,1180,64296,7.24,7.56,10.05,66.0,16.44,1.71,,4,0,0.0,0.0,0.5225,3159.9,5463.6,61.0,35.89,40.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:28Z,1788805408,attach_accumulation,11,19.3,7.1,12.2,0.0,1199,1719438,4408047,39134,23982,1180,64296,7.54,7.62,10.05,67.0,16.66,1.68,,7,0,0.0,0.0,0.53,5529.8,9561.3,61.0,35.8,40.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:31Z,1788805411,attach_accumulation,11,19.4,6.9,12.4,0.0,1199,1718720,4405376,39133,23983,1180,64296,7.54,7.62,10.05,66.0,16.95,1.7,,10,0,0.0,0.0,0.524,7900.0,13659.0,61.0,35.7,40.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:34Z,1788805414,attach_accumulation,11,21.6,8.1,13.1,0.0,1210,1764045,4408100,39178,23938,1180,64296,7.74,7.66,10.05,66.0,17.25,1.97,,13,1,0.001,0.006,0.7023,10315.0,18018.2,61.0,35.88,47.0,3.765,,,88.36,,477.0,,13.0,0.0,0.0,30.0,0.0,,,,
2026-09-07T18:23:37Z,1788805417,attach_accumulation,11,24.2,9.1,14.2,0.0,1199,1796850,4402169,39180,23936,1180,64296,7.74,7.66,10.05,67.0,18.01,1.98,,16,1,0.001,0.006,0.6775,12684.8,22115.9,61.0,36.78,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:40Z,1788805420,attach_accumulation,11,24.3,9.1,14.3,0.0,1292,1786854,4406801,39187,23929,1180,64296,7.76,7.67,10.04,67.0,16.91,1.97,,19,1,0.001,0.006,0.6558,15055.2,26213.6,61.0,37.07,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:43Z,1788805423,attach_accumulation,11,23.9,9.0,14.2,0.0,1236,1783513,4404840,39185,23931,1180,64296,7.78,7.67,10.03,66.0,17.2,1.98,,23,1,0.001,0.006,0.6391,18215.2,31677.2,61.0,37.19,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:46Z,1788805426,attach_accumulation,11,24.4,9.0,14.5,0.0,1199,1785212,4398786,39181,23935,1180,64296,7.78,7.67,10.03,66.0,16.95,1.94,,26,1,0.001,0.006,0.6277,20585.6,35774.9,61.0,37.34,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:49Z,1788805429,attach_accumulation,11,23.6,8.8,14.0,0.0,1202,1779532,4407021,39178,23938,1180,64296,7.8,7.68,10.02,66.0,16.85,1.99,,30,1,0.001,0.006,0.6167,23746.2,41238.5,61.0,37.5,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:52Z,1788805432,attach_accumulation,11,24.3,9.5,14.1,0.0,1199,1781673,4402244,39178,23938,1180,64296,7.8,7.68,10.02,67.0,16.75,1.97,,33,1,0.001,0.006,0.6106,26116.8,45336.2,61.0,37.67,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:55Z,1788805435,attach_accumulation,11,24.0,9.0,14.3,0.0,1239,1777463,4398319,39178,23938,1180,64296,7.97,7.72,10.02,65.0,17.34,1.94,,37,1,0.001,0.006,0.6035,29277.4,50799.8,61.0,37.82,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:23:58Z,1788805438,attach_accumulation,11,23.8,9.0,14.0,0.0,1199,1775845,4406272,39177,23939,1180,64296,8.22,7.77,10.02,67.0,17.65,1.91,,39,1,0.001,0.006,0.5997,30857.8,53531.6,61.0,37.89,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:01Z,1788805441,attach_accumulation,11,24.2,9.2,14.1,0.0,1236,1786188,4405694,39177,23939,1180,64296,8.22,7.77,10.02,65.0,17.39,1.91,,39,1,0.001,0.006,0.5997,30857.8,53531.6,61.0,37.89,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:04Z,1788805444,attach_accumulation,11,24.2,8.9,14.5,0.0,1199,1791522,4412307,39173,23943,1180,64296,8.36,7.81,10.02,65.0,17.01,1.91,,39,1,0.001,0.006,0.5997,30857.8,53531.6,61.0,37.89,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:07Z,1788805447,attach_accumulation,11,24.5,9.2,14.5,0.0,1253,1791681,4403088,39173,23942,1181,64296,8.36,7.81,10.02,66.0,17.0,1.88,,40,1,0.001,0.006,0.598,31648.0,54897.5,61.0,37.91,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:10Z,1788805450,attach_accumulation,11,22.8,8.5,13.7,0.0,1199,1769790,4404698,39174,23941,1181,64296,8.41,7.83,10.02,66.0,16.3,1.63,,40,1,0.001,0.006,0.598,31648.0,54897.5,61.0,37.91,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:13Z,1788805453,attach_accumulation,11,19.3,6.9,12.4,0.0,1199,1715412,4403760,39173,23942,1181,64296,8.22,7.8,9.99,66.0,16.26,1.65,,40,1,0.001,0.006,0.598,31648.0,54897.5,61.0,37.91,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:16Z,1788805456,attach_accumulation,11,19.4,6.8,12.6,0.0,1199,1716202,4407675,39172,23943,1181,64296,8.22,7.8,9.99,66.0,16.21,1.67,,40,1,0.001,0.006,0.598,31648.0,54897.5,61.0,37.91,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:19Z,1788805459,attach_accumulation,11,19.5,7.1,12.4,0.0,1199,1715101,4406723,39172,23943,1181,64296,8.12,7.78,9.98,66.0,16.56,1.68,,40,1,0.001,0.006,0.598,31648.0,54897.5,61.0,37.91,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:22Z,1788805462,baseline,0,19.8,7.1,12.7,0.0,1199,1718338,4404229,39175,23940,1181,64296,8.12,7.78,9.98,67.0,16.35,1.68,,40,1,0.001,0.006,0.5965,31648.7,54897.5,61.0,37.95,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:25Z,1788805465,baseline,0,19.8,6.9,12.8,0.0,1199,1718286,4409568,39175,23940,1181,64296,8.27,7.82,9.98,66.0,16.48,1.67,,40,1,0.001,0.006,0.5965,31648.9,54897.5,61.0,37.93,48.0,,,,,,,,,0.0,0.0,,,,,,
2026-09-07T18:24:28Z,1788805468,baseline,0,19.6,6.9,12.7,0.0,1199,1715964,4404501,39174,23941,1181,64296,8.41,7.86,9.98,67.0,16.38,1.67,,40,1,0.001,0.006,0.5958,31649.7,54897.5,61.0,38.01,48.0,,,,,,,,,0.0,0.0,,,,,,
